IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,MLT,Malta,Year,2018,false,,,,,,,,,,,,,99.70,,,,,,99.7,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. National Obstetric Information System (NOIS). Annual Report – 2018. Malta: Directorate for Health Information and Research (DHIR); 2019. https://deputyprimeminister.gov.mt/en/dhir/Pages/Registries/births.aspx,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2018,false,,,,,,,,,,,,,99.70,,,,,,99.7,,"Statistical databank. Share of births attended by skilled health personnel by Indicators and Years  [online database]. Chisinau: National Bureau of Statistics [Republic of Moldova]; 2019 (https://statbank.statistica.md/pxweb/pxweb/en/50%20Statistica%20gender/50%20Statistica%20gender__GEN04/GEN040600soc.px/table/tableViewLayout1/?rxid=b2ff27d7-0b96-43c9-934b-42e1a2a9a774, accessed 5 February 2020).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,RUS,Russian Federation,Year,2018,false,,,,,,,,,,,,,99.70,,,,,,99.7,,"Unclear definition of the cadres included. Federal State Statistics Service. Data on SDG Indicators. Russia; 2021. (https://eng.rosstat.gov.ru/3.1.2) accessed September 29, 2021.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,BWA,Botswana,Year,2018,false,,,,,,,,,,,,,99.80,,,,,,99.8,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Botswana Maternal Mortality Ratio 2021. Gaborone: Statistics Botswana (CSO); 2023.,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2018,false,,,,,,,,,,,,,99.80,,,,,,99.8,,Unclear definition of the cadres included. Ministry of Health [Brunei Darussalam]; 2022.,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,CHL,Chile,Year,2018,false,,,,,,,,,,,,,99.80,,,,,,99.8,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,GEO,Georgia,Year,2018,false,,,,,,,,,,,,,99.80,,,,,,99.8,,Unclear definition of the cadres included. Health Care; Statistical Yearbook 2020 Georgia. Tbilisi: Ministry of Labour; Health and Social Affairs of Georgia; National Centre for Disease Control and Public Health; 2021.,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2018,false,,,,,,,,,,,,,99.80,,,,,,99.8,,"Kyrgyztan Multiple Indicator Cluster Survey 2018, Survey Findings Report. Bishkek: National Statistical Committee of the Kyrgyz Republic, UNICEF; 2019.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,MUS,Mauritius,Year,2018,false,,,,,,,,,,,,,99.80,,,,,,99.8,,"Sustainable Development Goals  [online database]. Port Louis: Statistics Mauritius; 2020 (https://statsmauritius.govmu.org/Pages/Statistics/By_Subject/SDGs/SB_SDG.aspx, accessed 8 January 2021).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,POL,Poland,Year,2018,false,,,,,,,,,,,,,99.80,,,,,,99.8,,"Statistics Poland (GUS) [Website]. Warsaw: Statistics Poland (GUS); 2020 (https://sdg.gov.pl/en/statistics_glob/3-1-2/, accessed 28 February 2021).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2018,false,,,,,,,,,,,,,99.90,,,,,,99.9,,Statistical Yearbook Federation of Bosnia and Herzegovina 2019. Sarajevo: Institute for Statistics of Federation of Bosnia and Herzegovina; 2019.,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,CUB,Cuba,Year,2018,false,,,,,,,,,,,,,99.90,,,,,,99.9,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Anuario Estadístico de Salud 2018. La Habana: Dirección de Registros Médicos y Estadísticas de Salud, Ministerio de Salud Pública de Cuba; 2019 (in Spanish).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,CYP,Cyprus,Year,2018,false,,,,,,,,,,,,,99.90,,,,,,99.9,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Health Monitoring Unit (HMU), Ministry of Health",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,SLV,El Salvador,Year,2018,false,,,,,,,,,,,,,99.90,,,,,,99.9,,Informe de Labores 2018-2019. San Salvador: Ministerio de Salud de El Salvador; 2019 (in Spanish).,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,GRC,Greece,Year,2018,false,,,,,,,,,,,,,99.90,,,,,,99.9,,"Unclear definition of the cadres included. Hellenic Republic, Hellenic Statistical Authority, Directorate General of Statistics, Population and Migration Statistics Section. 2014-2018 Proportion of births attended by skilled health personnel. Provided during SDG Country Consultation december 2019; 2019.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,ITA,Italy,Year,2018,false,,,,,,,,,,,,,99.90,,,,,,99.9,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Certificato di assistenza al parto (CeDAP). Analisi dell’evento nascita - Anno 2018. Roma: Direzione Generale della Digitalizzazione, del Sistema Informativo Sanitario e della Statistica – Ufficio di Statistica; 2021 (in Italian).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,JPN,Japan,Year,2018,false,,,,,,,,,,,,,99.90,,,,,,99.9,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Trends in live births by place of delivery: Japan, each prefecture and 21 major cities. 2018 Vital Statistics of Japan [website]. Tokyo: e-stat (Portal Site of Official Statistics of Japan), National Statistics Center [Japan]; 2019 (https://www.e-stat.go.jp/en/stat-search?page=2&query=2018%20vital%20statistics&layout=dataset&metadata=1&data=1, accessed 29 January 2020).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2018,true,,,,,,,,,,,,,99.90,,,,,,99.9,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Ministry of Healthcare of the Republic of Kazakhstan. Country consultation Dec 2019; 2019.,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2018,false,,,,,,,,,,,,,99.90,,,,,,99.9,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Annual Bulletin for Vital Statistics - Births and Deaths 2018. Kuwait City: Central Statistical Bureau (Office) [Kuwait]; 2019.,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,MKD,North Macedonia,Year,2018,false,,,,,,,,,,,,,99.90,,,,,,99.9,,Unclear definition of the cadres included. Statistical Yearbook of the Republic of Macedonia 2019. Skopje: State Statistical Office [Macedonia]; 2019.,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,PRT,Portugal,Year,2018,false,,,,,,,,,,,,,99.90,,,,,,99.9,,"Annual Statistics Portugal – Live births (No.) by Place of residence of mother (NUTS - 2013), Sex, Place of delivery of the mother, Medical assistance and Size class of weight at birth; Annual. 2018 [online database]. Lisbon: Instituto Nacional de Estadística (INE) [Portugal]; 2020",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,ESP,Spain,Year,2018,false,,,,,,,,,,,,,99.90,,,,,,99.9,,"INEbase. Goals and targets from the 2030 Agenda for Sustainabale Development. Indicator 3.1.2 [online database]. Madrid: Insittuto Nacional de Estadística (INE) [Spain]; 2019 (https://www.ine.es/dynt3/ODS/en/objetivo.htm?id=4846, accessed 8 January 2021).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2017-2018,false,,,,,,,,,,,,,52.70,,,,,,52.7,,"Definition includes other cadres that is not in alignment with the standard definition. National Institute of Population Research and Training (NIPORT), and ICF. 2020. Bangladesh Demographic and Health Survey 2017-18. Dhaka, Bangladesh, and Rockville, Maryland, USA: NIPORT and ICF.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2017-2018,false,,,,,,,,,,,,,69.30,,,,,,69.3,,"Definition includes other cadres that is not in alignment with the standard definition. National Institute of Population Studies (NIPS) [Pakistan], ICF. Pakistan Demographic and Health Survey 2017-18. Islamabad, Pakistan, and Rockville, Maryland, USA: NIPS, ICF; 2019.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,BEN,Benin,Year,2017-2018,false,,,,,,,,,,,,,78.10,,,,,,78.1,,"Enquête Démographique et de Santé au Bénin, 2017-2018. Cotonou, Rockville, Maryland: Institut National de la Statistique et de l’Analyse Économique (INSAE), ICF; 2018 (in French).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,GHA,Ghana,Year,2017-2018,false,,,,,,,,,,,,,78.90,,,,,,78.9,,"Multiple Indicator Cluster Survey (MICS2017/18), Survey Findings Report. Accra, Ghana: GSS",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2017-2018,true,,,,,,,,,,,,,85.20,,,,,,85.2,,"INS, Enquête par grappes à indicateurs multiples, 2017-2018, rapport de résultats de l’enquête. Kinshasa, République Démocratique du Congo; 2019.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2017-2018,true,,,,,,,,,,,,,86.60,,,,,,86.6,,Enquête Nationale sur la Population et la Santé Familiale (ENPSF) 2018. Rapport final. Rabat: Ministère de la Santé [Morocco]; 2019 (in French).,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2017-2018,false,,,,,,,,,,,,,99.70,,,,,,99.7,,"Jordan Population and Family and Health Survey
2017-18.  Amman, Jordan, and Rockville, Maryland, USA: Department of Statistics (DOS) , ICF; 2019.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,ALB,Albania,Year,2017-2018,false,,,,,,,,,,,,,99.80,,,,,,99.8,,"Institute of Statistics, Institute of Public Health, and ICF. 2018. Albania Demographic and Health Survey 2017-18. Tirana, Albania: Institute of Statistics, Institute of Public Health, and ICF.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,HTI,Haiti,Year,2016-2017,true,,,,,,,,,,,,,41.60,,,,,,41.6,,"Enquête Mortalité, Morbidité et Utilisation des Services (EMMUS-VI 2016-2017). Pétion-Ville, Haïti, Rockville, Maryland, USA: Institut Haïtien de l’Enfance (IHE), ICF;  2018 (in French).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,NGA,Nigeria,Year,2016-2017,false,,,,,,,,,,,,,43.00,,,,,,43,,"National Bureau of Statistics (NBS), United Nations Children’s Fund (UNICEF). Nigeria Multiple Indicator Cluster Survey 2016-17, Survey Findings Report. Abuja, Nigeria: National Bureau of Statistics, United Nations Children’s Fund (UNICEF); 2017.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016-2017,false,,,,,,,,,,,,,53.40,,,,,,53.4,,Afghanistan Living Conditions Survey 2016-17. Kabul: Central Statistics Organization (CSO); 2018.,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016-2017,true,,,,,,,,,,,,,99.50,,,,,,99.5,,"Maldives Demographic and Health Survey 2016-2017. Malé, Rockville, Maryland: Ministry of Health (MOH) [Maldives], ICF; 208.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016-2018,true,,,,,,,,,,,,,56.40,,,,,,56.4,,"Definition includes other cadres that is not in alignment with the standard definition. Papua New Guinea Demographic and Health Survey 2016-18. Oirt Moresby, Rockeville, Maryland: National Statistical Office (NSO) [Papua New Guinea], ICF; 2019.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,AND,Andorra,Year,2017,true,,,,,,,,,,,,,100.00,,,,,,100,,"Definition includes other cadres that is not in alignment with the standard definition. Department d'Estadistica, Govern d'Andorra. Data provided to Unicef via country consultation 2019.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,AIA,Anguilla,Year,2017,false,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos), accessed December 30, 2021).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2017,false,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,DMA,Dominica,Year,2017,false,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,GRD,Grenada,Year,2017,false,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,LTU,Lithuania,Year,2017,false,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. Official Statistics Portal; 2021 (https://osp.stat.gov.lt/nacionaliniai-darnaus-vystymosi-rodikliai, accessed 30/12/2021)",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,MSR,Montserrat,Year,2017,false,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,PLW,Palau,Year,2017,false,,,,,,,,,,,,,100.00,,,,,,100,,2017 Statistical Yearbook. Koror: Ministry of Finance [Palau]; 2018.,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2017,false,,,,,,,,,,,,,100.00,,,,,,100,,"Vital Statistics, Annual Bulletin. Births and Deaths 2017. Doha: Ministry of Development Planning and Statistics [Qatar]; 2018.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,LCA,Saint Lucia,Year,2017,false,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2017,true,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,URY,Uruguay,Year,2017,false,,,,,,,,,,,,,100.00,,,,,,100,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2017,false,,,,,,,,,,,,,100.00,,,,,,100,,"Definition includes other cadres that is not in alignment with the standard definition. Country consultation 2019. The global goals. 3.1.2 - Proportion of births attended by skilled health personnel  [website]. Uzbekistan; 2019 (http://nsdg.stat.uz/en/databanks/indicator-table?id=3.1.2, accessed 12 February 2020).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2017,true,,,,,,,,,,,,,64.40,,,,,,64.4,,"Lao Statistics Bureau. Lao MICS Social Indicator Survey II 2017, Survey Findings Report. Vientiane, Lao PDR: Lao
Statistics Bureau, UNICEF; 2018.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2017,false,,,,,,,,,,,,,67.80,,,,,,67.8,,Report on Bangladesh Sample Vital Statistics 2017. Dhaka: Bangladesh Bureau of Statistics (BBS); 2018. (with supplementary table provided during SDG consultation).,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,SEN,Senegal,Year,2017,false,,,,,,,,,,,,,68.40,,,,,,68.4,,"Sénégal: Enquête Démographique et de Santé Continue (EDS-Continue) 2017. Rockville, Maryland, USA: Agence Nationale de la Statistique et de la Démographie (ANSD), ICF;  2018 (in French).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,TGO,Togo,Year,2017,true,,,,,,,,,,,,,69.40,,,,,,69.4,,"Definition includes other cadres that is not in alignment with the standard definition. Enquête par grappes à indicateurs multiples (MICS6) Togo, 2017, Rapport final. Lomé: Institut National de la Statistique et des Etudes Economiques et Démographiques (INSEED), UNICEF; 2018 (in French).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,GTM,Guatemala,Year,2017,true,,,,,,,,,,,,,69.60,,,,,,69.6,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,HND,Honduras,Year,2017,false,,,,,,,,,,,,,74.00,,,,,,74,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Health Situation in the Americas: Core Indicators 2018. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO), Evidence and Intelligence for Action in Health/Health Analysis, Metrics and Evidence; 2018.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,GHA,Ghana,Year,2017,false,,,,,,,,,,,,,78.10,,,,,,78.1,,"Ghana Maternal Health Survey 2017. Accra, Ghana: Ghana Statistical Service (GSS), Ghana Health Service (GHS), ICF; 2018.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,BDI,Burundi,Year,2017,false,,,,,,,,,,,,,79.10,,,,,,79.1,,Unclear definition of the cadres included. Annuaire des Statistisques Sanitaires 2022,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2017,false,,,,,,,,,,,,,81.60,,,,,,81.6,,"Statistics Sierra Leone, United Nations Children's Fund (UNICEF). Sierra Leone Multiple Indicator Cluster Survey 2017, Survey Findings Report. Freetown: Statistics Sierra Leone; 2018.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2017,false,,,,,,,,,,,,,84.40,,,,,,84.4,,"Philippines National Demographic and Health Survey
2017: Final Report. Quezon City, Philippines, and Rockville, Maryland, USA: Philippine Statistics Authority (PSA), ICF; 2018. .",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2017,false,,,,,,,,,,,,,85.40,,,,,,85.4,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Registros administrativos del Sistema Nacional de Salud y Vigilancia Epidemiológica del Ministerio de Salud y Deportes - 2022,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2017,false,,,,,,,,,,,,,90.90,,,,,,90.9,,"Definition includes other cadres that is not in alignment with the standard definition. Indonesia Demographic and Health Survey 2017. Jakarta: National Population and Family Planning Board (BKKBN), Statistics Indonesia (BPS), Ministry of Health
(Kemenkes), ICF; 2018.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AFR,Africa,Country,CPV,Cabo Verde,Year,2017,false,,,,,,,,,,,,,92.40,,,,,,92.4,,Relatório Estatístico 2017 [Statistical Report 2017]. Praia: Ministério da Saúde e da Segurança Social [Cabo Verde]; 2018 (in Portuguese).,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2017,true,,,,,,,,,,,,,92.40,,,,,,92.4,,"Republic of the Marshall Islands Ministry of Health and Human Services, RMI Economic, Policy Planning and Statistics Office, UNICEF. Republic of the Marshall Islands Integrated Child Health and Nutrition Survey 2017, Final Report. Majuro: Republic of the Marshall Islands Ministry of Health and Human Services, RMI Economic, Policy Planning and Statistics Office; 2017.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,ROU,Romania,Year,2017,false,,,,,,,,,,,,,93.50,,,,,,93.5,,"National Institute of Statistics, Vital Statistics regarding live births [Romania]; 2021",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,PER,Peru,Year,2017,false,,,,,,,,,,,,,93.60,,,,,,93.6,,Perú: Encuesta Demográfica y de Salud Familiar - ENDES 2019. Lima: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2019 (in Spanish).,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,ARG,Argentina,Year,2017,false,,,,,,,,,,,,,93.90,,,,,,93.9,,Estadísticas Vitales. Información Básica – Año 2017. Buenos Aires: Ministerio de Salud [Argentina]; 2018 (in Spanish).,EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,BGR,Bulgaria,Year,2017,false,,,,,,,,,,,,,93.90,,,,,,93.9,,National Statistical Institute of Bulgaria; 2022. (Reported on 2 December 2022),EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,NIC,Nicaragua,Year,2017,true,,,,,,,,,,,,,94.10,,,,,,94.1,,"Unclear definition of the cadres included. PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,AMR,Americas,Country,PAN,Panama,Year,2017,false,,,,,,,,,,,,,94.20,,,,,,94.2,,"Estadísticas Vitales - Volumen II - Nacimientos Vivos y Defunciones Fetales: Año 2017 [electronic publication]. Panamá: Instituto Nacional de Estadística y Censo (INEC) [Panama]; 2018 (https://www.inec.gob.pa/publicaciones/Default3.aspx?ID_PUBLICACION=974&ID_CATEGORIA=3&ID_SUBCATEGORIA=6, accessed 10 February 2020, in Spanish).",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,TJK,Tajikistan,Year,2017,true,,,,,,,,,,,,,94.80,,,,,,94.8,,"Tajikistan Demographic and Health
Survey 2017. Rockville, Maryland, USA: Statistical Agency under the President of the Republic
of Tajikistan (SA), Ministry of Health and Social Protection of Population of the Republic of Tajikistan
(MOHSP), ICF; 2018.",EN,2024-04-26 00:00:00
MDG_0000000025,Births attended by skilled health personnel (%),text,EUR,Europe,Country,DNK,Denmark,Year,2017,false,,,,,,,,,,,,,95.10,,,,,,95.1,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Det Medicinske Fødselsregister (MFR), MFR-kuben, Institutional deliveries [online database]. Copenhagen: Sundhedsdatastyrelsen [National Board of Health Data, Denmark]; 2018 (http://www.esundhed.dk/sundhedsregistre/MFR/Sider/MFR06A.aspx, accessed 21 September 2018, in Danish).",EN,2024-04-26 00:00:00
