IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS4_154,Antenatal care coverage - at least four visits (%),text,EUR,Europe,Country,MNE,Montenegro,Year,2016-2018,true,,,,,,,,,,,,,75.40,,,,,,75.4,,MICS 2018.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AFR,Africa,Country,LSO,Lesotho,Year,2016-2018,true,,,,,,,,,,,,,76.60,,,,,,76.6,,MICS 2018.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016-2018,true,,,,,,,,,,,,,88.50,,,,,,88.5,,MICS 2018.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016-2018,true,,,,,,,,,,,,,94.30,,,,,,94.3,,MICS 2018.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AMR,Americas,Country,ECU,Ecuador,Year,2013-2018,true,,,,,,,,,,,,,83.30,,,,,,83.3,,5 or more visits. ENSANUT 2018.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AFR,Africa,Country,CPV,Cabo Verde,Year,2013-2018,true,,,,,,,,,,,,,85.60,,,,,,85.6,,"Inquérito Demográfico e de Saúde Reprodutiva, IDSR-III, Cabo Verde 2018.",EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2012-2018,true,,,,,,,,,,,,,60.90,,,,,,60.9,,ENPSF 2018. Ministère de la Santé [Morocco]; 2019.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EUR,Europe,Country,ALB,Albania,Year,2012-2018,true,,,,,,,,,,,,,77.80,,,,,,77.8,,DHS 2017-2018.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2011-2018,true,,,,,,,,,,,,,49.00,,,,,,49,,DHS 2016-2018.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2017,true,,,,,,,,,,,,,84.00,,,,,,84,,KAP Survey 2017.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EUR,Europe,Country,RUS,Russian Federation,Year,2017,true,,,,,,,,,,,,,88.00,,,,,,88,,Country consultation 2019.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AFR,Africa,Country,TGO,Togo,Year,2015-2017,true,,,,,,,,,,,,,54.80,,,,,,54.8,,MICS 2017.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2015-2017,true,,,,,,,,,,,,,62.20,,,,,,62.2,,SIS 2017.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2015-2017,true,,,,,,,,,,,,,67.80,,,,,,67.8,,ICHNS 2017.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2015-2017,true,,,,,,,,,,,,,93.70,,,,,,93.7,,MICS 2017.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EUR,Europe,Country,TJK,Tajikistan,Year,2012-2017,true,,,,,,,,,,,,,64.20,,,,,,64.2,,DHS 2017.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2012-2017,true,,,,,,,,,,,,,90.60,,,,,,90.6,,DHS 2017.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AMR,Americas,Country,HTI,Haiti,Year,2011-2017,true,,,,,,,,,,,,,66.60,,,,,,66.6,,DHS 2016-2017.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011-2017,true,,,,,,,,,,,,,81.60,,,,,,81.6,,DHS 2016-2017.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,,,,,,,,,,,,,100.00,,,,,,100,,No documentation provided. From UHC country consultation; 2017.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EUR,Europe,Country,FRA,France,Year,2016,true,,,,,,,,,,,,,99.20,,,,,,99.2,,"Institut National de la santé et de la recherche médicale (INSERM) [France], Direction de la recherche, des études, de l’évaluation et des statistiques (DREES) [France]; 2017.",EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AMR,Americas,Country,BLZ,Belize,Year,2013-2016,true,,,,,,,,,,,,,92.60,,,,,,92.6,,MICS 2015-16.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AFR,Africa,Country,ZAF,South Africa,Year,2011-2016,true,,,,,,,,,,,,,75.50,,,,,,75.5,,DHS 2016.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2011-2016,true,,,,,,,,,,,,,76.70,,,,,,76.7,,DHS 2016.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2010-2016,true,,,,,,,,,,,,,58.60,,,,,,58.6,,DHS 2015-2016.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AFR,Africa,Country,AGO,Angola,Year,2010-2016,true,,,,,,,,,,,,,61.40,,,,,,61.4,,DHS 2015-2016.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EUR,Europe,Country,ARM,Armenia,Year,2010-2016,true,,,,,,,,,,,,,96.00,,,,,,96,,DHS 2015-2016.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2013-2015,true,,,,,,,,,,,,,84.90,,,,,,84.9,,Ministry of Health [Bhutan]; 2016.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2013-2015,true,,,,,,,,,,,,,95.30,,,,,,95.3,,MICS 2015.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AFR,Africa,Country,COG,Congo,Year,2012-2015,true,,,,,,,,,,,,,79.00,,,,,,79,,MICS 2014-2015.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AFR,Africa,Country,TCD,Chad,Year,2009-2015,true,,,,,,,,,,,,,31.00,,,,,,31,,DHS 2014-2015.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AMR,Americas,Country,GTM,Guatemala,Year,2009-2015,true,,,,,,,,,,,,,86.20,,,,,,86.2,,DHS 2014-2015.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2014,true,,,,,,,,,,,,,100.00,,,,,,100,,Ministry of Health [Bahrain]; 2014.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AFR,Africa,Country,MUS,Mauritius,Year,2009-2014,true,,,,,,,,,,,,,77.70,,,,,,77.7,,2014 Contraceptive Prevalence Survey,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2011-2013,true,,,,,,,,,,,,,75.60,,,,,,75.6,,AzNS 2013,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2008-2013,true,,,,,,,,,,,,,51.80,,,,,,51.8,,"Vanuatu Ministry of Health, Vanuatu National Statistics Office, SPC; 2014.",EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AFR,Africa,Country,NAM,Namibia,Year,2008-2013,true,,,,,,,,,,,,,62.50,,,,,,62.5,,DHS 2013.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2010-2012,true,,,,,,,,,,,,,84.50,,,,,,84.5,,MICS 2012.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EUR,Europe,Country,UKR,Ukraine,Year,2010-2012,true,,,,,,,,,,,,,87.20,,,,,,87.2,,MICS 2012.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2010-2012,true,,,,,,,,,,,,,95.40,,,,,,95.4,,MICS 2012.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2007-2012,true,,,,,,,,,,,,,25.70,,,,,,25.7,,"Ministère de la Santé Djibouti, Direction de la Statistique et des Etudes Démographiques Djibouti, Ligue des États Arabes; 2012.",EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2009-2011,true,,,,,,,,,,,,,84.20,,,,,,84.2,,MICS 2011-2012.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AMR,Americas,Country,JAM,Jamaica,Year,2009-2011,true,,,,,,,,,,,,,85.60,,,,,,85.6,,MICS 2011.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2006-2011,true,,,,,,,,,,,,,66.90,,,,,,66.9,,DHS 2011.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,WPR,Western Pacific,Country,PLW,Palau,Year,2010,true,,,,,,,,,,,,,81.00,,,,,,81,,CHIPS 2011. WHO/WPRO; 2011.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AFR,Africa,Country,SSD,South Sudan,Year,2008-2010,true,,,,,,,,,,,,,17.00,,,,,,17,,"National Bureau of Statistics, Ministry of Health; 2012.",EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AFR,Africa,Country,ERI,Eritrea,Year,2005-2010,true,,,,,,,,,,,,,57.40,,,,,,57.4,,"National Statistics Office (NSO), Eritrea, Fafo Institute for Applied International Studies (Fafo AIS); 2013.",EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2004-2009,true,,,,,,,,,,,,,63.70,,,,,,63.7,,"Central Bureau of Statistics [Syrian Arab Republic], League of Arab States PAPFAM, UNICEF, UNFPA, WHO; 2010.",EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AMR,Americas,Country,CAN,Canada,Year,2006-2007,true,,,,,,,,,,,,,98.90,,,,,,98.9,,5 or more visits. Public Health Agency of Canada; 2009.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,AFR,Africa,Country,BWA,Botswana,Year,2005-2007,true,,,,,,,,,,,,,73.30,,,,,,73.3,,BFHS IV 2007.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2001-2007,true,,,,,,,,,,,,,92.50,,,,,,92.5,,DHS 2006-2007.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2005,true,,,,,,,,,,,,,94.30,,,,,,94.3,,UNICEF Data; 2018.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EUR,Europe,Country,ROU,Romania,Year,1999-2004,true,,,,,,,,,,,,,76.00,,,,,,76,,RHS 2004.,EN,2024-05-13 00:00:00
WHS4_154,Antenatal care coverage - at least four visits (%),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,1996,true,,,,,,,,,,,,,88.50,,,,,,88.5,,5 or more visits. FHS 1996. Preliminary Report.,EN,2024-05-13 00:00:00
